time,rad2,rad3
171,0.003254025,0.161320272
172,0.00325471,0.16135423
173,0.00372337,0.158749775
174,0.003723761,0.158766483
175,0.003162114,0.152228219
176,0.003162447,0.15224424
177,0.002834733,0.148342062
178,0.002835031,0.148357675
179,0.002741953,0.14312655
180,0.002742241,0.143141614
181,0.00274253,0.139220796
182,0.002743107,0.139250103
183,0.003400343,0.137952383
184,0.003400701,0.137966902
185,0.00330613,0.132993348
186,0.003306478,0.133007345
187,0.003402133,0.130671825
188,0.003402491,0.130685578
189,0.003684817,0.126890639
190,0.003685205,0.126903994
191,0.002557483,0.122451046
192,0.002558021,0.122476823
193,0.002512261,0.121701293
194,0.002512525,0.121714102
195,0.00382862,0.120412601
196,0.003829426,0.120437949
197,0.001714327,0.117689702
198,0.001714508,0.117702088
199,0.003453212,0.11403247
200,0.003453939,0.114056475
201,0.003501867,0.105123642
202,0.003502236,0.105134706
203,0.003550179,0.095672773
204,0.003550552,0.095682842
205,0.002703613,0.094123652
206,0.002703898,0.094133558
207,0.00397598,0.094406743
208,0.003976398,0.094416679
209,0.00345794,0.09206631
210,0.003458304,0.092076
211,0.00322382,0.090900319
212,0.003224159,0.090909886
213,0.002423345,0.087757798
214,0.002423855,0.087776271
215,0.003697247,0.087653732
216,0.003697636,0.087662957
217,0.003179132,0.084508863
218,0.003179801,0.084526653
219,0.003416125,0.083085236
220,0.003416485,0.08309398
221,0.0039831,0.08112461
222,0.003983519,0.081133148
223,0.001579993,0.076665082
224,0.001580159,0.076673151
225,0.003512571,0.07668122
226,0.003512941,0.076689291
227,0.003986035,0.075641589
228,0.003986874,0.075657512
229,0.003324972,0.074345342
230,0.003325322,0.074353167
231,0.003562905,0.0727765
232,0.00356328,0.07278416
233,0.002855092,0.07227115
234,0.002855393,0.072278756
235,0.004130557,0.070568926
236,0.004130992,0.070576354
237,0.003753665,0.061201959
238,0.003754455,0.061214842
239,0.003188178,0.051968679
240,0.003188514,0.051974149
241,0.003803446,0.053037282
242,0.003803846,0.053042864
243,0.002668913,0.051334785
244,0.002669194,0.051340188
245,0.005171605,0.052139256
246,0.005172149,0.052144743
247,0.003664222,0.050430262
248,0.003664994,0.050440878
249,0.003429092,0.049122716
250,0.003429453,0.049127886
251,0.003381948,0.048338806
252,0.00338266,0.048348982
253,0.003241169,0.046500236
254,0.003241511,0.04650513
255,0.003052383,0.044788244
256,0.003052705,0.044792958
257,0.003336891,0.043874982
258,0.003337242,0.043879599
259,0.003148789,0.042691588
260,0.00314912,0.042696081
261,0.003576429,0.042170406
262,0.003577182,0.042179283
263,0.002344568,0.040327545
264,0.002344815,0.040331789
265,0.002866533,0.039275138
266,0.002866835,0.039279271
267,0.003152105,0.038358963
268,0.003152436,0.038363
269,0.003152768,0.037172901
270,0.0031531,0.037176813
271,0.003580949,0.036119048
272,0.003581702,0.036126652
273,0.004009596,0.034935689
274,0.004010018,0.034939366
275,0.004627094,0.035208602
276,0.004627581,0.035212308
277,0.003013642,0.033094576
278,0.00301396,0.033098059
279,0.003061714,0.030577402
280,0.003062036,0.03058062
281,0.003442833,0.031248226
282,0.003443558,0.031254804
283,0.003538544,0.029264302
284,0.003538916,0.029267382
285,0.002921855,0.027675094
286,0.002922163,0.027678007
287,0.003302672,0.028747748
288,0.003446096,0.02781975
289,0.003446458,0.027822678
290,0.003636227,0.025963167
291,0.00363661,0.0259659
292,0.003304758,0.025172925
293,0.003305106,0.025175575
294,0.003352379,0.024379616
295,0.003352732,0.024382182
296,0.003495995,0.02398536
297,0.003496731,0.023990409
298,0.003069134,0.023460248
299,0.003259985,0.022397234
300,0.003260328,0.022399591
301,0.003308586,0.022404306
302,0.003308934,0.022406664
303,0.003214119,0.022009256
304,0.003214457,0.022011572
305,0.003929275,0.021880605
306,0.003930102,0.021885211
307,0.003168068,0.022154166
308,0.003168401,0.022156497
309,0.003931343,0.017238075
310,0.003931757,0.01723989
311,0.003074306,0.015629429
312,0.003074629,0.015631074
313,0.003170403,0.015165735
314,0.003170736,0.015167331
315,0.002503174,0.015128892
316,0.002503701,0.015132077
317,0.005083413,0.017002588
318,0.005083948,0.017004377
319,0.003697926,0.016205033
320,0.003698315,0.016206739
321,0.00264866,0.014847793
322,0.002648939,0.014849356
323,0.004176894,0.016293718
324,0.004177333,0.016295433
325,0.003223265,0.015109514
326,0.003223604,0.015111104
327,0.003366521,0.016302294
328,0.003366875,0.01630401
329,0.003463913,0.013872549
330,0.003464642,0.01387547
331,0.003608566,0.014184516
332,0.003608945,0.014186009
333,0.003465736,0.012783008
334,0.003466101,0.012784353
335,0.002748656,0.012318732
336,0.002748945,0.012320028
337,0.003658105,0.012441774
338,0.00365849,0.012443083
339,0.003946266,0.011855409
340,0.003947097,0.011857904
341,0.003372549,0.011511007
342,0.003372904,0.011512218
343,0.003421687,0.011178604
344,0.003422408,0.011180957
345,0.003518141,0.011007969
346,0.003518511,0.011009128
347,0.003471942,0.010755685
348,0.003472307,0.010756817
349,0.0033761,0.010330143
350,0.003376456,0.01033123
351,0.004240345,0.011311039
352,0.004240792,0.011312229
353,0.003234478,0.010763611
354,0.003235159,0.010765877
355,0.003763594,0.010981637
356,0.00376399,0.010982793
357,0.002995729,0.009655663
358,0.002996044,0.00965668
359,0.003956662,0.010208984
360,0.003957079,0.010210059
361,0.003381078,0.009580201
362,0.003381434,0.009581209
363,0.002807064,0.009059522
364,0.00280736,0.009060475
365,0.002998884,0.00884653
366,0.002999199,0.008847461
367,0.003816201,0.009237978
368,0.003817005,0.009239923
369,0.003193173,0.008434602
370,0.003193509,0.008435489
371,0.003241976,0.008382613
372,0.003242317,0.008383495
373,0.003243,0.008694502
374,0.003243341,0.008695417
375,0.004157572,0.008602195
376,0.004158009,0.008603101
377,0.00252301,0.006855382
378,0.002523541,0.006856825
379,0.003149148,0.007759045
380,0.002524072,0.006858268
381,0.002524338,0.00685899
382,0.003438654,0.007546144
383,0.003439378,0.007547733
384,0.003632953,0.007494672
385,0.003633335,0.007495461
386,0.003344294,0.006809456
387,0.003344998,0.00681089
388,0.002333415,0.007121435
389,0.002333661,0.007122184
390,0.00363563,0.007500195
391,0.002478803,0.006517307
392,0.002479325,0.006518679
393,0.002094235,0.006438489
394,0.002094455,0.006439166
395,0.003589177,0.007302701
396,0.003589554,0.007303469
397,0.003204619,0.006954361
398,0.003204956,0.006955093
399,0.003397486,0.007252588
400,0.003397844,0.007253351
401,0.003543781,0.007566024
402,0.003544154,0.007566821
403,0.004076826,0.007135689
404,0.004077255,0.00713644
405,0.00311174,0.006827396
406,0.003112067,0.006828114
407,0.003450254,0.006572241
408,0.003450617,0.006572933
409,0.002774814,0.006100855
410,0.002775398,0.006102139
411,0.003693307,0.00602171
412,0.003693696,0.006022343
413,0.003452797,0.006022977
414,0.00345316,0.006023611
415,0.003357341,0.005984322
416,0.003357695,0.005984952
417,0.003648663,0.006107279
418,0.003649047,0.006107922
419,0.003310462,0.00606799
420,0.003311159,0.006069267
421,0.00302074,0.005772267
422,0.003021058,0.005772875
423,0.001715551,0.004952097
424,0.001715913,0.004953139
425,0.003845228,0.006506258
426,0.003845633,0.006506943
427,0.003749656,0.006426394
428,0.00375005,0.00642707
429,0.003314994,0.006645116
430,0.003315343,0.006645815
431,0.003364061,0.006294315
432,0.003364415,0.006294977
433,0.003074186,0.006553071
434,0.003074833,0.00655445
435,0.003753604,0.00647382
436,0.003753999,0.006474502
437,0.003608872,0.005565568
438,0.003609252,0.005566153
439,0.003659045,0.005650043
440,0.00365943,0.005650638
441,0.00375637,0.00622089
442,0.003756765,0.006221544
443,0.00390279,0.006127236
444,0.003903611,0.006128526
445,0.002303132,0.00483727
446,0.002303375,0.004837779
447,0.003467727,0.00579113
448,0.003468092,0.00579174
449,0.003517918,0.005445374
450,0.003518288,0.005445947
451,0.003469553,0.005532077
452,0.003469918,0.005532659
453,0.003519769,0.005187414
454,0.00352014,0.00518796
455,0.002937075,0.005362427
456,0.002937384,0.005362991
457,0.003034441,0.005492664
458,0.003035079,0.00549382
459,0.003035399,0.005452255
460,0.003035718,0.005452829
461,0.004689299,0.006712537
462,0.004689793,0.006713243
463,0.003036997,0.005584342
464,0.003037316,0.00558493
465,0.003135408,0.005541983
466,0.003135738,0.005542566
467,0.003282487,0.005587282
468,0.003282833,0.00558787
469,0.003574496,0.005328471
470,0.003574872,0.005329032
471,0.004501383,0.006326192
472,0.004502331,0.006327523
473,0.003771819,0.005462019
474,0.003772216,0.005462593
475,0.002993758,0.004768451
476,0.002994073,0.004768953
477,0.003140361,0.005246874
478,0.003140692,0.005247426
479,0.003141023,0.004554259
480,0.003141353,0.004554738
481,0.003532015,0.004988713
482,0.003532758,0.004989763
483,0.003825893,0.005818009
484,0.003826296,0.005818621
485,0.003874476,0.005512353
486,0.003875291,0.005513514
487,0.002315527,0.004471736
488,0.002315771,0.004472207
489,0.004559619,0.006218039
490,0.004560099,0.006218693
491,0.003000066,0.004995543
492,0.003683774,0.005561264
493,0.003684161,0.005561849
494,0.003537967,0.00560613
495,0.003538339,0.00560672
496,0.003343374,0.005390718
497,0.003343726,0.005391286
498,0.003295294,0.005391853
499,0.003295641,0.005392421
500,0.003882231,0.005610852
501,0.003882639,0.005611442
502,0.002613391,0.004480215
503,0.002613666,0.004480687
504,0.003737098,0.005439578
505,0.003737885,0.005440723
506,0.003837184,0.005222472
507,0.003837588,0.005223021
508,0.003691147,0.005311119
509,0.003691536,0.005311678
510,0.004132986,0.006235077
511,0.004133421,0.006235733
512,0.002762069,0.004355033
513,0.002762359,0.004355492
514,0.004232179,0.005703813
515,0.00423307,0.005705014
516,0.003155933,0.004619698
517,0.003156265,0.004620184
518,0.003646286,0.00466313
519,0.003647053,0.004664112
520,0.003157594,0.004359619
521,0.003157927,0.004360078
522,0.003354299,0.00514659
523,0.003354652,0.005147132
524,0.003110308,0.004667058
525,0.003110636,0.004667549
526,0.00350294,0.004931293
527,0.003503309,0.004931812
528,0.003503677,0.004756793
529,0.003504415,0.004757794
530,0.003652046,0.00488999
531,0.003652431,0.004890505
532,0.003358538,0.004628945
533,0.003358892,0.004629432
534,0.002966899,0.004542563
535,0.002967211,0.004543042
536,0.003704378,0.005067945
537,0.003704768,0.005068478
538,0.003312331,0.004588899
539,0.00331268,0.004589382
540,0.003459546,0.005026658
541,0.00345991,0.005027187
542,0.002724428,0.004064646
543,0.002725002,0.004065502
544,0.002675596,0.003979349
545,0.002675877,0.003979768
546,0.002135633,0.003804241
547,0.002135858,0.003804642
548,0.002677004,0.00406807
549,0.002677286,0.004068498
550,0.002579662,0.004200955
551,0.002579934,0.004201397
552,0.003367032,0.004947408
553,0.003367741,0.004948449
554,0.003515497,0.004684774
555,0.003515867,0.004685267
556,0.003761958,0.005343637
557,0.00376275,0.005344762
558,0.00386271,0.005126422
559,0.003863116,0.005126961
560,0.004109373,0.00534645
561,0.004109806,0.005347012
562,0.003962803,0.004996883
563,0.00396322,0.004997409
564,0.004061718,0.005086111
565,0.004062145,0.005086647
566,0.004358892,0.005614189
567,0.004359351,0.005614779
568,0.00307786,0.005000565
569,0.003078184,0.005001092
570,0.002488033,0.003859991
571,0.002488557,0.003860803
572,0.003819756,0.004960442
573,0.003820158,0.004960964
574,0.002783956,0.003598537
575,0.002784542,0.003599295
576,0.003229702,0.004082652
577,0.003230042,0.004083082
578,0.002983494,0.003908222
579,0.002983808,0.003908634
580,0.003280717,0.004305279
581,0.003281063,0.004305732
582,0.003626406,0.00492252
583,0.003626788,0.004923038
584,0.003133966,0.004746756
585,0.003134626,0.004747756
586,0.004024876,0.005233226
587,0.0040253,0.005233776
588,0.002888884,0.004088672
589,0.003777828,0.004793982
590,0.002741398,0.004002871
591,0.002741686,0.004003292
592,0.003285555,0.004531905
593,0.0032859,0.004532382
594,0.003632136,0.005017434
595,0.003632518,0.005017962
596,0.0036329,0.00501849
597,0.003633283,0.005019019
598,0.00417979,0.005550095
599,0.00418023,0.005550679
600,0.003982034,0.005021132
601,0.003982453,0.00502166
602,0.003388717,0.00449333
603,0.00338943,0.004494276
604,0.003043635,0.004627698
605,0.003142553,0.004097718
606,0.003142884,0.004098149
607,0.002747174,0.004319803
608,0.002747752,0.004320712
609,0.002351876,0.003350179
610,0.002352123,0.003350531
611,0.00309475,0.003969063
612,0.003095402,0.003969898
613,0.003294557,0.003881581
614,0.003294904,0.00388199
615,0.003443946,0.004236027
616,0.003444308,0.004236473
617,0.003594261,0.004369844
618,0.00359464,0.004370304
619,0.002949063,0.004370764
620,0.002949374,0.004371224
621,0.002850889,0.004062898
622,0.002851489,0.004063753
623,0.002950615,0.00415164
624,0.002950926,0.004152077
625,0.003795362,0.004727367
626,0.003795762,0.004727864
627,0.004046111,0.005083047
628,0.004046537,0.005083582
629,0.002853891,0.003800437
630,0.002854191,0.003800837
631,0.003798159,0.004775317
632,0.003798959,0.004776322
633,0.002060639,0.00313941
634,0.002060856,0.00313974
635,0.00419919,0.004866808
636,0.004199631,0.004867321
637,0.005594423,0.005752848
638,0.005595012,0.005753453
639,0.003951481,0.00451466
640,0.003951897,0.004515135
641,0.004699577,0.004694192
642,0.004700072,0.004694686
643,0.004650242,0.004871933
644,0.004650731,0.004872446
645,0.004850989,0.005360174
646,0.00485201,0.005361303
647,0.003806162,0.004697652
648,0.003806563,0.004698146
649,0.00445537,0.005096975
650,0.004455839,0.005097512
651,0.004755894,0.005010812
652,0.004756394,0.005011339
653,0.004407327,0.005055066
654,0.004407791,0.005055598
655,0.004259081,0.004435517
656,0.00425953,0.004435984
657,0.004359232,0.004969889
658,0.004359691,0.004970412
659,0.005814605,0.005852283
660,0.005815829,0.005853515
661,0.003713672,0.004483286
662,0.003714062,0.004483758
663,0.003864232,0.0050182
664,0.003864639,0.005018728
665,0.003266621,0.004975122
666,0.003266964,0.004975646
667,0.003916745,0.004931497
668,0.003917157,0.004932016
669,0.004017392,0.005065717
670,0.004017815,0.00506625
671,0.004117669,0.005023484
672,0.004118103,0.005024013
673,0.004169052,0.005024542
674,0.00416993,0.005025599
675,0.004070884,0.004625053
676,0.004071313,0.004625539
677,0.003921694,0.004626026
678,0.003922107,0.004626513
679,0.005166347,0.005607633
680,0.005166891,0.005608223
681,0.003572937,0.004494624
682,0.003573313,0.004495097
683,0.003723847,0.00449557
684,0.003724631,0.004496517
685,0.004525063,0.005120632
686,0.004525539,0.005121171
687,0.00332556,0.004319496
688,0.00332591,0.00431995
689,0.004127214,0.00494553
690,0.004127649,0.00494605
691,0.003277295,0.004099406
692,0.00327764,0.004099837
693,0.003979023,0.005037779
694,0.003979442,0.005038309
695,0.004782495,0.005306432
696,0.004782998,0.005306991
697,0.003128809,0.003878218
698,0.003129467,0.003879034
699,0.004382692,0.005264369
700,0.004383153,0.005264923
701,0.00478602,0.005622998
702,0.004786523,0.00562359
